Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:cleft	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_expl	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
norwegian_clean_102.conllu	1	33	33.0	5.166666666666667	12.121212121212121	9.090909090909092	6.0606060606060606	3.0303030303030303	9.090909090909092	0	12.121212121212121	0	6.0606060606060606	0	0	9.090909090909092	9.090909090909092	9.090909090909092	15.151515151515152	0.43333333333333335	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	3.0	100.0	2.0	0	0	50.0	0	50.0	0	0	4.0	11.0	13.0	2.9310344827586206	13	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	6.0606060606060606	6.0606060606060606	0	0	0	0	9.090909090909092	9.090909090909092	0	0	15.151515151515152	3.0303030303030303	0	0	0	12.121212121212121	0	0	15.151515151515152	3.0303030303030303	3.0303030303030303	0	0	6.0606060606060606	0	0	9.090909090909092	3.0303030303030303	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_103.conllu	1	16	16.0	5.933333333333334	12.5	6.25	6.25	6.25	0	6.25	31.25	0	6.25	12.5	0	6.25	0	6.25	0	0.6	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	1.0	0.0	4.0	0	0	0	0	100.0	0	0	3.0	16.0	4.0	1.8571428571428572	4	1.0	1	100.0	0	0.0	100.0	100.0	0.0	6.25	0	0	0	12.5	6.25	0	6.25	0	6.25	0	0	0	0	0	0	6.25	0	0	0	0	6.25	18.75	6.25	0	0	6.25	6.25	0	6.25	6.25	0	0.0	100.0	100.0	0.0	1.0	100.0	0
norwegian_clean_104.conllu	1	14	14.0	5.076923076923077	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	0	28.571428571428573	0	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	14.285714285714286	0	0.6153846153846154	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	7.0	3.0	1.6666666666666667	3	1.0	1	100.0	0	0.0	100.0	100.0	0.0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	7.142857142857143	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	7.142857142857143	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_105.conllu	1	24	24.0	5.695652173913044	8.333333333333334	16.666666666666668	4.166666666666667	0	0	8.333333333333334	29.166666666666668	0	8.333333333333334	0	0	4.166666666666667	8.333333333333334	12.5	0	0.5652173913043478	0	100.0	100.0	33.333333333333336	66.66666666666667	0	100.0	0	0	0	0	0	0	0	3.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	5.0	8.0	6.0	2.3636363636363638	6	1.0	2	100.0	0	0.0	100.0	0.0	100.0	0	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	0	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	4.166666666666667	0	0	4.166666666666667	8.333333333333334	0	4.166666666666667	4.166666666666667	8.333333333333334	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
norwegian_clean_106.conllu	1	20	20.0	7.333333333333333	5.0	5.0	0	0	10.0	5.0	35.0	0	10.0	0	0	10.0	5.0	15.0	0	0.6111111111111112	0	100.0	100.0	33.333333333333336	66.66666666666667	0	100.0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	6.0	6.666666666666667	10.0	2.2941176470588234	10	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	5.0	0	5.0	0	0	0	5.0	10.0	0	0	15.0	0	0	5.0	0	0	0	0	15.0	5.0	5.0	0	0	10.0	0	0	10.0	5.0	5.0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
norwegian_clean_107.conllu	1	22	22.0	5.947368421052632	9.090909090909092	22.727272727272727	4.545454545454546	4.545454545454546	0	0	27.272727272727273	0	0	4.545454545454546	9.090909090909092	13.636363636363637	0	4.545454545454546	0	0.631578947368421	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	11.0	9.0	2.2222222222222223	9	1.5	2	50.0	50.0	0.0	100.0	100.0	0.0	0	0	4.545454545454546	0	4.545454545454546	4.545454545454546	0	0	0	18.181818181818183	0	0	0	0	4.545454545454546	0	0	0	0	13.636363636363637	0	0	13.636363636363637	9.090909090909092	0	0	4.545454545454546	4.545454545454546	0	13.636363636363637	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_108.conllu	1	13	13.0	5.5	15.384615384615385	30.76923076923077	0	7.6923076923076925	0	0	30.76923076923077	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0.5	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	6.0	2.8181818181818183	6	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	30.76923076923077	0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	15.384615384615385	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0
norwegian_clean_109.conllu	1	19	19.0	6.294117647058823	10.526315789473685	10.526315789473685	0	0	0	0	15.789473684210526	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	5.2631578947368425	36.8421052631579	0.4117647058823529	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	0.0	2.0	0	0	100.0	0	0	0	0	3.0	19.0	14.0	3.875	14	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	5.2631578947368425	0	0	10.526315789473685	0	0	0	10.526315789473685	0	0	0	0	0	0	0	0	0	36.8421052631579	0	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	0.0	100.0	100.0	0.0	1.0	100.0	0
norwegian_clean_110.conllu	1	13	13.0	6.636363636363637	0	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	46.15384615384615	0	0	0	0	15.384615384615385	0	7.6923076923076925	0	0.6363636363636364	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	13.0	4.0	1.7	4	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	100.0	0.0	0	0	0	0	0
norwegian_clean_111.conllu	1	19	19.0	5.625	5.2631578947368425	10.526315789473685	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	15.789473684210526	0	0	10.526315789473685	0	15.789473684210526	5.2631578947368425	21.05263157894737	0	0.5	0	100.0	100.0	75.0	25.0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	4.0	100.0	2.0	0	50.0	25.0	0	25.0	0	0	4.0	4.75	12.0	3.066666666666667	12	0	0	0	0	0	0	100.0	0.0	0	0	5.2631578947368425	0	0	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	0	10.526315789473685	0	0	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	0	10.526315789473685	0	0	0	10.526315789473685	0	15.789473684210526	5.2631578947368425	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
norwegian_clean_112.conllu	1	18	18.0	7.176470588235294	11.11111111111111	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	38.888888888888886	5.555555555555555	0	5.555555555555555	0	5.555555555555555	0	11.11111111111111	0	0.6470588235294118	0	100.0	100.0	100.0	0	0	100.0	0	100.0	100.0	100.0	0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	6.0	5.0	2.0625	5	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	5.555555555555555	0	0	0	0	0	11.11111111111111	16.666666666666668	0	5.555555555555555	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
norwegian_clean_113.conllu	1	23	23.0	4.761904761904762	13.043478260869565	13.043478260869565	0	8.695652173913043	0	4.3478260869565215	21.73913043478261	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	21.73913043478261	0.38095238095238093	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	100.0	1.0	0.0	0	0	0	0	0	0	0	0	3.0	23.0	12.0	2.95	12	0	0	0	0	0	0	100.0	0.0	0	0	0	0	4.3478260869565215	8.695652173913043	0	0	0	13.043478260869565	0	0	0	0	8.695652173913043	0	4.3478260869565215	4.3478260869565215	17.391304347826086	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	0	0	13.043478260869565	0	8.695652173913043	4.3478260869565215	0	0.0	100.0	0.0	100.0	1.0	100.0	0
norwegian_clean_114.conllu	1	13	13.0	7.0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	30.76923076923077	0	0	7.6923076923076925	7.6923076923076925	15.384615384615385	0	7.6923076923076925	0	0.6363636363636364	100.0	0	100.0	100.0	0	0	100.0	100.0	0	100.0	100.0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	6.5	5.0	2.2	5	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	7.6923076923076925	0	0	15.384615384615385	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0
norwegian_clean_115.conllu	1	39	39.0	4.75	10.256410256410257	15.384615384615385	2.5641025641025643	5.128205128205129	2.5641025641025643	5.128205128205129	25.641025641025642	0	2.5641025641025643	0	0	7.6923076923076925	5.128205128205129	7.6923076923076925	10.256410256410257	0.5	100.0	0	100.0	33.333333333333336	66.66666666666667	0	100.0	100.0	0	100.0	100.0	0	0	100.0	3.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	6.0	13.0	23.0	3.0285714285714285	23	1.5	2	50.0	50.0	0.0	100.0	100.0	0.0	0	0	0	5.128205128205129	2.5641025641025643	10.256410256410257	0	5.128205128205129	0	15.384615384615385	2.5641025641025643	0	0	2.5641025641025643	0	0	5.128205128205129	0	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	5.128205128205129	0	0	2.5641025641025643	7.6923076923076925	0	7.6923076923076925	2.5641025641025643	2.5641025641025643	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
norwegian_clean_116.conllu	1	19	19.0	6.882352941176471	5.2631578947368425	21.05263157894737	0	0	5.2631578947368425	0	42.10526315789474	0	0	0	0	10.526315789473685	5.2631578947368425	10.526315789473685	0	0.6470588235294118	100.0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	9.5	7.0	2.0	7	1.0	3	100.0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	21.05263157894737	5.2631578947368425	0	0	5.2631578947368425	0	0	0	0	0	0	0	5.2631578947368425	15.789473684210526	15.789473684210526	0	0	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0
