Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_5
spanish_clean_87.conllu	1	24	24.0	5.7727272727272725	8.333333333333334	29.166666666666668	4.166666666666667	0	0	16.666666666666668	25.0	0	0	0	8.333333333333334	0	8.333333333333334	0	0.5	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.0	8.0	2.1904761904761907	8	1.5	2	50.0	50.0	0	0	0.0	100.0	0	0	0	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	0	25.0	0	0	0	0	0	16.666666666666668	0	0	0	4.166666666666667	12.5	0	0	0	4.166666666666667	8.333333333333334	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_88.conllu	1	43	43.0	4.82051282051282	2.3255813953488373	23.25581395348837	0	0	6.976744186046512	20.930232558139537	27.906976744186046	0	2.3255813953488373	0	9.30232558139535	0	6.976744186046512	0	0.41025641025641024	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	0	66.66666666666667	0	0	33.333333333333336	0	7.0	14.333333333333334	15.0	2.5789473684210527	15	1.6666666666666667	3	66.66666666666667	0	33.333333333333336	0	0.0	100.0	100.0	0.0	0	0	4.651162790697675	0	2.3255813953488373	0	0	0	18.6046511627907	6.976744186046512	0	6.976744186046512	0	0	20.930232558139537	0	0	0	4.651162790697675	11.627906976744185	2.3255813953488373	0	0	4.651162790697675	4.651162790697675	0	9.30232558139535	2.3255813953488373	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_89.conllu	1	38	38.0	4.764705882352941	2.6315789473684212	21.05263157894737	5.2631578947368425	2.6315789473684212	2.6315789473684212	13.157894736842104	15.789473684210526	0	2.6315789473684212	10.526315789473685	10.526315789473685	2.6315789473684212	10.526315789473685	0	0.5	0	0	0	100.0	0	0	100.0	0	25.0	0	50.0	25.0	0	0	100.0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	4.0	100.0	3.0	0	0	50.0	25.0	0	25.0	0	8.0	9.5	9.0	2.3636363636363638	9	1.0	4	100.0	0	0	0	0.0	100.0	100.0	0.0	0	2.6315789473684212	2.6315789473684212	5.2631578947368425	5.2631578947368425	0	0	2.6315789473684212	15.789473684210526	2.6315789473684212	0	2.6315789473684212	0	0	13.157894736842104	2.6315789473684212	0	0	5.2631578947368425	13.157894736842104	0	2.6315789473684212	0	7.894736842105263	2.6315789473684212	0	10.526315789473685	2.6315789473684212	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_90.conllu	1	20	20.0	5.333333333333333	5.0	25.0	15.0	0	0	5.0	25.0	10.0	0	0	10.0	0	5.0	0	0.5555555555555556	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	20.0	8.0	2.411764705882353	8	1.0	3	100.0	0	0	0	0	0	100.0	0.0	0	0	0	15.0	5.0	0	0	0	25.0	0	0	0	0	0	5.0	0	0	0	0	15.0	5.0	0	10.0	0	5.0	0	10.0	5.0	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_91.conllu	1	23	23.0	4.590909090909091	4.3478260869565215	21.73913043478261	0	4.3478260869565215	4.3478260869565215	21.73913043478261	34.78260869565217	0	0	0	4.3478260869565215	0	4.3478260869565215	0	0.45454545454545453	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	11.5	6.0	2.1904761904761907	6	1.0	3	100.0	0	0	0	0	0	100.0	0.0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	0	21.73913043478261	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	21.73913043478261	0	0	0	0	13.043478260869565	4.3478260869565215	0	0	0	8.695652173913043	0	4.3478260869565215	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_92.conllu	1	14	14.0	6.166666666666667	0	14.285714285714286	0	0	7.142857142857143	14.285714285714286	42.857142857142854	0	0	0	14.285714285714286	0	7.142857142857143	0	0.5833333333333334	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	14.0	4.0	1.6363636363636365	4	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	7.142857142857143	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_93.conllu	1	16	16.0	6.285714285714286	0	18.75	0	6.25	6.25	12.5	37.5	0	0	0	12.5	0	6.25	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	16.0	11.0	2.4615384615384617	11	2.0	1	0	100.0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	6.25	0	18.75	6.25	0	12.5	0	0	12.5	0	0	0	0	12.5	6.25	0	0	0	6.25	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0	0	0
spanish_clean_94.conllu	1	31	31.0	4.5	0	22.580645161290324	6.451612903225806	3.225806451612903	3.225806451612903	22.580645161290324	32.25806451612903	0	0	0	3.225806451612903	3.225806451612903	3.225806451612903	0	0.43333333333333335	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	7.0	15.5	6.0	2.0689655172413794	6	2.0	3	66.66666666666667	0	0	33.333333333333336	0	0	100.0	0.0	0	3.225806451612903	0	3.225806451612903	0	0	0	0	22.580645161290324	3.225806451612903	0	3.225806451612903	3.225806451612903	0	22.580645161290324	3.225806451612903	0	0	3.225806451612903	19.35483870967742	3.225806451612903	0	0	0	3.225806451612903	0	3.225806451612903	3.225806451612903	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_95.conllu	1	28	28.0	4.3478260869565215	7.142857142857143	14.285714285714286	3.5714285714285716	7.142857142857143	7.142857142857143	17.857142857142858	17.857142857142858	0	3.5714285714285716	0	17.857142857142858	3.5714285714285716	0	0	0.34782608695652173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	4.0	14.0	13.0	2.727272727272727	13	1.0	4	100.0	0	0	0	0	0	100.0	0.0	0	0	3.5714285714285716	0	0	0	0	0	14.285714285714286	3.5714285714285716	0	3.5714285714285716	7.142857142857143	0	17.857142857142858	7.142857142857143	0	0	3.5714285714285716	14.285714285714286	3.5714285714285716	0	0	0	0	0	17.857142857142858	3.5714285714285716	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_96.conllu	1	17	17.0	4.533333333333333	11.764705882352942	17.647058823529413	0	5.882352941176471	0	17.647058823529413	23.529411764705884	0	0	5.882352941176471	11.764705882352942	0	5.882352941176471	0	0.5333333333333333	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	8.5	7.0	2.2142857142857144	7	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	11.764705882352942	0	0	0	5.882352941176471	0	17.647058823529413	0	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	5.882352941176471	5.882352941176471	0	0	11.764705882352942	5.882352941176471	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
spanish_clean_97.conllu	1	42	42.0	4.631578947368421	4.761904761904762	19.047619047619047	0	0	2.380952380952381	11.904761904761905	26.19047619047619	2.380952380952381	7.142857142857143	0	9.523809523809524	4.761904761904762	11.904761904761905	0	0.47368421052631576	0	100.0	0	0	0	0	100.0	0	60.0	0	40.0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	3.2	0	0	20.0	40.0	40.0	0	0	6.0	8.4	12.0	2.918918918918919	12	1.5	2	50.0	50.0	0	0	50.0	50.0	100.0	0.0	0	2.380952380952381	4.761904761904762	0	4.761904761904762	0	0	0	16.666666666666668	2.380952380952381	0	2.380952380952381	0	0	11.904761904761905	0	0	4.761904761904762	7.142857142857143	7.142857142857143	4.761904761904762	0	2.380952380952381	4.761904761904762	9.523809523809524	0	9.523809523809524	2.380952380952381	2.380952380952381	20.0	80.0	100.0	0.0	2.5	0	50.0	50.0	0
spanish_clean_98.conllu	1	29	29.0	5.962962962962963	6.896551724137931	20.689655172413794	0	0	3.4482758620689653	17.24137931034483	31.03448275862069	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	6.896551724137931	0	0.48148148148148145	0	0	100.0	0	0	0	100.0	0	100.0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.5	13.0	2.3846153846153846	13	1.0	4	100.0	0	0	0	0	0	100.0	0.0	0	0	3.4482758620689653	0	6.896551724137931	0	0	0	20.689655172413794	3.4482758620689653	0	3.4482758620689653	0	0	17.24137931034483	0	0	0	3.4482758620689653	13.793103448275861	6.896551724137931	0	3.4482758620689653	0	6.896551724137931	0	6.896551724137931	3.4482758620689653	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
