identifier	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_PROPN	upos_dist_SYM	upos_dist_ADP	upos_dist_DET	upos_dist_ADV	upos_dist_AUX	upos_dist_X	upos_dist_ADJ	upos_dist_NOUN	upos_dist_PRON	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_NUM	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_mood_dist_GenPot	verbs_mood_dist_Imp	verbs_mood_dist_GenNec	verbs_mood_dist_Nec	verbs_mood_dist_CndGen	verbs_mood_dist_Ind	verbs_mood_dist_Opt	verbs_mood_dist_CndPot	verbs_mood_dist_Gen	verbs_mood_dist_Pot	verbs_mood_dist_Cnd	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_tense_dist_Pqp	verbs_tense_dist_Fut	verbs_form_dist_Conv	verbs_form_dist_Vnoun	verbs_form_dist_Part	verbs_num_pers_dist	aux_mood_dist_CndGen	aux_mood_dist_GenPot	aux_mood_dist_Imp	aux_mood_dist_Nec	aux_mood_dist_Cnd	aux_mood_dist_Ind	aux_mood_dist_Gen	aux_tense_dist_Pres	aux_tense_dist_Pqp	aux_tense_dist_Fut	aux_tense_dist_Past	aux_form_dist_Vnoun	aux_form_dist_Conv	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_aux:q	dep_dist_cc:preconj	dep_dist_case	dep_dist_nmod:poss	dep_dist_advmod	dep_dist_discourse	dep_dist_det	dep_dist_punct	dep_dist_clf	dep_dist_obj	dep_dist_dep	dep_dist_nmod	dep_dist_cop	dep_dist_nummod	dep_dist_goeswith	dep_dist_conj	dep_dist_mark	dep_dist_compound:redup	dep_dist_dislocated	dep_dist_flat	dep_dist_parataxis	dep_dist_root	dep_dist_amod	dep_dist_advcl	dep_dist_appos	dep_dist_csubj	dep_dist_ccomp	dep_dist_compound	dep_dist_advmod:emph	dep_dist_iobj	dep_dist_nsubj	dep_dist_obl	dep_dist_orphan	dep_dist_cc	dep_dist_aux	dep_dist_acl	dep_dist_fixed	dep_dist_xcomp	dep_dist_compound:lvc	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_1	verb_edges_dist_6	verb_edges_dist_0	verb_edges_dist_5	avg_verb_edges
w01119076.conllu	1	14	14.0	7.153846153846154	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	21.428571428571427	28.571428571428573	0	0	0	0	7.142857142857143	0	0	0.6923076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	1.0	0	14.0	3.5833333333333335	11.0	11.0	0	0	0	14.285714285714286	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	7.142857142857143	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	7.142857142857143	0	0	0	7.142857142857143	0	7.142857142857143	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w01119100.conllu	1	25	25.0	6.380952380952381	4.0	0	0	0	4.0	8.0	0	16.0	44.0	0	0	4.0	0	16.0	0	4.0	0.8571428571428571	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	3.0	0	8.333333333333334	4.95	22.0	22.0	0	0	0	0	12.0	0	0	0	16.0	0	4.0	0	0	8.0	0	0	16.0	0	0	0	0	0	4.0	8.0	4.0	0	0	0	4.0	4.0	0	4.0	8.0	0	4.0	0	0	0	0	4.0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
w01121052.conllu	1	22	22.0	7.15	4.545454545454546	0	13.636363636363637	0	0	0	0	9.090909090909092	45.45454545454545	4.545454545454546	0	4.545454545454546	0	9.090909090909092	0	9.090909090909092	0.75	0	0	0	0	0	100.0	0	0	0	0	0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	11.0	3.263157894736842	20.0	20.0	0	0	0	13.636363636363637	18.181818181818183	0	0	0	9.090909090909092	0	0	0	0	0	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	9.090909090909092	4.545454545454546	0	0	0	0	0	0	9.090909090909092	18.181818181818183	0	4.545454545454546	0	4.545454545454546	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
w01122031.conllu	1	27	27.0	5.391304347826087	14.814814814814815	0	0	0	7.407407407407407	11.11111111111111	14.814814814814815	7.407407407407407	14.814814814814815	0	0	3.7037037037037037	0	14.814814814814815	0	11.11111111111111	0.6521739130434783	0	0	0	0	0	100.0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	4.0	100.0	6.75	2.8636363636363638	15.0	15.0	0	0	0	0	0	3.7037037037037037	0	0	14.814814814814815	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	14.814814814814815	0	3.7037037037037037	7.407407407407407	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	7.407407407407407	0	3.7037037037037037	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	33.333333333333336	0	0	33.333333333333336	0	2.0
w01122064.conllu	1	22	22.0	6.55	18.181818181818183	0	9.090909090909092	0	0	4.545454545454546	0	4.545454545454546	31.818181818181817	9.090909090909092	0	0	0	9.090909090909092	0	13.636363636363637	0.75	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	5.5	2.3157894736842106	13.0	13.0	0	0	0	9.090909090909092	13.636363636363637	0	0	0	9.090909090909092	0	9.090909090909092	0	0	4.545454545454546	0	0	0	0	0	0	4.545454545454546	0	4.545454545454546	4.545454545454546	4.545454545454546	0	0	0	0	0	4.545454545454546	4.545454545454546	18.181818181818183	0	0	0	9.090909090909092	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	66.66666666666667	0	0	0	0	33.333333333333336	0	1.3333333333333333
w01124011.conllu	1	25	25.0	6.136363636363637	8.0	0	4.0	0	8.0	0	4.0	4.0	28.0	4.0	0	0	12.0	12.0	0	16.0	0.7272727272727273	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	6.25	3.1904761904761907	9.0	9.0	0	0	0	4.0	0	4.0	0	0	12.0	0	0	0	0	0	12.0	0	4.0	0	0	0	8.0	0	4.0	0	4.0	0	0	0	4.0	0	4.0	12.0	24.0	0	4.0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	1.25
w01124049.conllu	1	20	20.0	6.277777777777778	25.0	0	5.0	5.0	0	0	10.0	5.0	30.0	0	0	0	0	10.0	0	10.0	0.7777777777777778	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	10.0	3.9411764705882355	18.0	18.0	0	0	0	5.0	15.0	0	0	5.0	10.0	0	10.0	0	0	0	0	0	0	0	0	0	20.0	0	5.0	5.0	5.0	5.0	0	0	5.0	0	0	5.0	5.0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	0	0	0	50.0	0	1.5
w01125034.conllu	1	22	22.0	6.45	4.545454545454546	0	4.545454545454546	0	9.090909090909092	0	0	9.090909090909092	36.36363636363637	0	0	4.545454545454546	4.545454545454546	9.090909090909092	0	18.181818181818183	0.85	0	0	0	0	0	100.0	0	0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	5.5	3.0	18.0	18.0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	9.090909090909092	0	13.636363636363637	0	0	0	4.545454545454546	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	9.090909090909092	0	0	0	0	4.545454545454546	4.545454545454546	9.090909090909092	9.090909090909092	0	4.545454545454546	0	0	0	9.090909090909092	4.545454545454546	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
w01125035.conllu	1	15	15.0	8.23076923076923	6.666666666666667	0	6.666666666666667	0	0	0	6.666666666666667	0	40.0	0	0	0	6.666666666666667	13.333333333333334	0	20.0	0.7692307692307693	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	5.0	2.0833333333333335	9.0	9.0	0	0	0	6.666666666666667	13.333333333333334	0	0	0	13.333333333333334	0	0	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	0	13.333333333333334	13.333333333333334	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	33.333333333333336	0	0	0	33.333333333333336	0	1.6666666666666667
w01125036.conllu	1	15	15.0	6.142857142857143	6.666666666666667	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	20.0	20.0	0	0	6.666666666666667	0	6.666666666666667	0	13.333333333333334	0.7857142857142857	0	0	0	0	0	50.0	0	0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	2.0	0	7.5	2.6153846153846154	10.0	10.0	0	0	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	6.666666666666667	13.333333333333334	0	0	0	0	0	0	0	13.333333333333334	0	0	13.333333333333334	0	0	0	0	6.666666666666667	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	50.0	0	2.0
w01125037.conllu	1	13	13.0	5.909090909090909	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	23.076923076923077	30.76923076923077	0	0	0	0	15.384615384615385	0	7.6923076923076925	0.8181818181818182	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	6.5	2.4	11.0	11.0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	15.384615384615385	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01125038.conllu	1	28	28.0	5.346153846153846	21.428571428571427	0	7.142857142857143	7.142857142857143	0	10.714285714285714	0	3.5714285714285716	28.571428571428573	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	0.6538461538461539	0	0	0	0	0	100.0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	5.6	3.32	13.0	13.0	0	0	0	3.5714285714285716	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	3.5714285714285716	0	3.5714285714285716	10.714285714285714	0	0	7.142857142857143	0	0	0	3.5714285714285716	0	3.5714285714285716	7.142857142857143	3.5714285714285716	3.5714285714285716	0	0	0	0	0	3.5714285714285716	7.142857142857143	0	7.142857142857143	0	7.142857142857143	0	0	3.5714285714285716	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	2.5
w01127071.conllu	1	13	13.0	5.636363636363637	15.384615384615385	0	0	0	15.384615384615385	7.6923076923076925	0	15.384615384615385	23.076923076923077	7.6923076923076925	0	0	0	15.384615384615385	0	0	0.8181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	1.8	6.0	6.0	0	0	0	0	15.384615384615385	15.384615384615385	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w01127096.conllu	1	18	18.0	6.4375	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	22.22222222222222	22.22222222222222	5.555555555555555	0	5.555555555555555	0	11.11111111111111	0	11.11111111111111	0.6875	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	9.0	3.533333333333333	14.0	14.0	0	0	0	5.555555555555555	0	5.555555555555555	0	11.11111111111111	11.11111111111111	0	5.555555555555555	0	0	0	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	16.666666666666668	0	0	0	0	5.555555555555555	0	0	11.11111111111111	5.555555555555555	0	5.555555555555555	0	5.555555555555555	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
w01128053.conllu	1	23	23.0	6.2631578947368425	13.043478260869565	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	8.695652173913043	8.695652173913043	26.08695652173913	0	0	4.3478260869565215	0	17.391304347826086	0	8.695652173913043	0.7368421052631579	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	11.5	3.888888888888889	20.0	20.0	0	0	0	4.3478260869565215	0	4.3478260869565215	0	4.3478260869565215	17.391304347826086	0	4.3478260869565215	0	4.3478260869565215	0	0	0	4.3478260869565215	0	0	0	8.695652173913043	0	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	0	4.3478260869565215	0	0	8.695652173913043	8.695652173913043	0	4.3478260869565215	0	4.3478260869565215	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
w01128059.conllu	1	12	12.0	6.7272727272727275	33.333333333333336	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	16.666666666666668	0	0	0	8.333333333333334	0	8.333333333333334	0.7272727272727273	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	6.0	2.9	10.0	10.0	0	0	0	0	16.666666666666668	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01129019.conllu	1	7	7.0	8.0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	42.857142857142854	0	0	0	0	14.285714285714286	0	14.285714285714286	1.0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	7.0	1.6	3.0	3.0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	28.571428571428573	14.285714285714286	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01129037.conllu	1	9	9.0	7.571428571428571	11.11111111111111	0	0	0	0	0	0	0	55.55555555555556	0	0	0	0	22.22222222222222	0	11.11111111111111	1.0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	9.0	2.6666666666666665	7.0	7.0	0	0	0	0	33.333333333333336	0	0	0	22.22222222222222	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01129053.conllu	1	26	26.0	5.36	7.6923076923076925	0	3.8461538461538463	3.8461538461538463	0	7.6923076923076925	0	15.384615384615385	38.46153846153846	0	0	3.8461538461538463	7.6923076923076925	3.8461538461538463	0	7.6923076923076925	0.72	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	4.0	100.0	6.5	2.7083333333333335	12.0	12.0	0	0	0	3.8461538461538463	11.538461538461538	0	0	3.8461538461538463	3.8461538461538463	0	0	0	3.8461538461538463	7.6923076923076925	7.6923076923076925	0	3.8461538461538463	0	0	0	7.6923076923076925	0	3.8461538461538463	7.6923076923076925	11.538461538461538	0	0	0	3.8461538461538463	0	0	0	11.538461538461538	0	3.8461538461538463	0	3.8461538461538463	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01130099.conllu	1	21	21.0	6.117647058823529	14.285714285714286	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	14.285714285714286	19.047619047619047	0	0	0	4.761904761904762	19.047619047619047	0	4.761904761904762	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	10.5	4.625	19.0	19.0	0	0	0	0	0	9.523809523809524	0	4.761904761904762	19.047619047619047	0	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	0	0	0	0	4.761904761904762	0	4.761904761904762	9.523809523809524	4.761904761904762	0	0	0	0	4.761904761904762	0	9.523809523809524	9.523809523809524	0	0	0	4.761904761904762	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01130100.conllu	1	22	22.0	4.333333333333333	27.272727272727273	0	4.545454545454546	9.090909090909092	0	0	9.090909090909092	0	13.636363636363637	4.545454545454546	0	0	9.090909090909092	18.181818181818183	0	4.545454545454546	0.5555555555555556	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	22.0	4.117647058823529	20.0	20.0	0	0	0	4.545454545454546	4.545454545454546	0	0	9.090909090909092	18.181818181818183	0	4.545454545454546	0	4.545454545454546	0	0	0	0	0	0	0	27.272727272727273	0	4.545454545454546	0	0	9.090909090909092	0	0	0	0	0	4.545454545454546	9.090909090909092	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01130101.conllu	1	23	23.0	5.363636363636363	17.391304347826086	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	13.043478260869565	30.434782608695652	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	0.7272727272727273	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	11.5	3.7142857142857144	20.0	20.0	0	0	0	4.3478260869565215	8.695652173913043	0	0	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	8.695652173913043	0	0	0	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	0	0	0	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	17.391304347826086	0	4.3478260869565215	0	8.695652173913043	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0
w01130102.conllu	1	23	23.0	5.555555555555555	8.695652173913043	0	4.3478260869565215	4.3478260869565215	0	0	34.78260869565217	4.3478260869565215	13.043478260869565	0	0	0	4.3478260869565215	21.73913043478261	0	4.3478260869565215	0.3888888888888889	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	23.0	3.764705882352941	21.0	21.0	0	0	0	4.3478260869565215	13.043478260869565	0	0	4.3478260869565215	21.73913043478261	0	4.3478260869565215	0	0	0	0	0	0	0	0	0	26.08695652173913	0	4.3478260869565215	8.695652173913043	0	8.695652173913043	0	0	0	0	0	4.3478260869565215	0	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01130103.conllu	1	15	15.0	5.538461538461538	20.0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	20.0	13.333333333333334	6.666666666666667	0	0	6.666666666666667	13.333333333333334	0	0	0.6923076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	3.0	12.0	12.0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	13.333333333333334	6.666666666666667	0	0	0	13.333333333333334	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w01131060.conllu	1	14	14.0	4.923076923076923	0	0	7.142857142857143	0	14.285714285714286	7.142857142857143	0	7.142857142857143	35.714285714285715	0	0	0	14.285714285714286	7.142857142857143	0	7.142857142857143	0.6923076923076923	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	0	0	2.0	100.0	7.0	2.75	12.0	12.0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	0	0	7.142857142857143	0	14.285714285714286	7.142857142857143	0	0	0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01131076.conllu	1	19	19.0	6.9411764705882355	21.05263157894737	0	10.526315789473685	0	0	0	0	0	36.8421052631579	5.2631578947368425	0	0	0	10.526315789473685	0	15.789473684210526	0.8235294117647058	0	0	0	0	0	100.0	0	0	0	0	0	66.66666666666667	0	33.333333333333336	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	6.333333333333333	3.625	17.0	17.0	0	0	0	10.526315789473685	26.31578947368421	0	0	0	10.526315789473685	0	10.526315789473685	0	5.2631578947368425	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	10.526315789473685	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	0	0	0	5.2631578947368425	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	33.333333333333336	0	0	0	0	66.66666666666667	0	0.6666666666666666
w01132042.conllu	1	19	19.0	7.176470588235294	15.789473684210526	0	0	5.2631578947368425	0	0	0	15.789473684210526	36.8421052631579	0	0	5.2631578947368425	0	10.526315789473685	0	10.526315789473685	0.8823529411764706	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	9.5	2.0625	9.0	9.0	0	0	0	0	15.789473684210526	0	0	5.2631578947368425	10.526315789473685	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	5.2631578947368425	0	0	15.789473684210526	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	0	1.0
w01132056.conllu	1	18	18.0	7.428571428571429	11.11111111111111	0	5.555555555555555	5.555555555555555	0	5.555555555555555	0	11.11111111111111	27.77777777777778	0	0	0	0	22.22222222222222	0	11.11111111111111	0.7857142857142857	0	0	0	0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	6.0	3.8461538461538463	15.0	15.0	0	0	0	5.555555555555555	11.11111111111111	0	0	5.555555555555555	22.22222222222222	0	0	0	0	5.555555555555555	0	0	0	0	0	0	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	0	0	16.666666666666668	5.555555555555555	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0
w01132081.conllu	1	30	30.0	7.230769230769231	10.0	0	6.666666666666667	0	3.3333333333333335	3.3333333333333335	0	6.666666666666667	43.333333333333336	3.3333333333333335	0	3.3333333333333335	0	13.333333333333334	0	6.666666666666667	0.8076923076923077	0	0	0	0	0	0	0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	10.0	3.64	18.0	18.0	0	0	0	6.666666666666667	23.333333333333332	0	0	0	13.333333333333334	0	0	0	3.3333333333333335	3.3333333333333335	0	0	6.666666666666667	0	0	0	3.3333333333333335	0	3.3333333333333335	10.0	3.3333333333333335	0	0	0	0	0	0	3.3333333333333335	10.0	0	3.3333333333333335	0	0	3.3333333333333335	0	3.3333333333333335	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	0	0	50.0	0	2.0
w01133014.conllu	1	24	24.0	5.818181818181818	12.5	0	4.166666666666667	8.333333333333334	0	0	0	16.666666666666668	25.0	0	0	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0.7727272727272727	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	6.0	3.5714285714285716	15.0	15.0	0	0	0	4.166666666666667	4.166666666666667	0	0	8.333333333333334	8.333333333333334	0	12.5	0	0	0	0	0	8.333333333333334	0	0	0	0	0	4.166666666666667	16.666666666666668	0	0	0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	4.166666666666667	0	8.333333333333334	0	4.166666666666667	0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	25.0	0	25.0	0	0	50.0	0	1.5
