Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_expl	dep_dist_fixed	dep_dist_flat	dep_dist_goeswith	dep_dist_iobj	dep_dist_list	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nmod:tmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
train_sents_2895.conllu	1	21	21.0	4.0588235294117645	14.285714285714286	4.761904761904762	14.285714285714286	9.523809523809524	0	9.523809523809524	0	4.761904761904762	0	0	9.523809523809524	0	19.047619047619047	4.761904761904762	0	9.523809523809524	0	0.5294117647058824	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	50.0	50.0	0	100.0	100.0	0	0	0	0	50.0	50.0	3.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	7.0	13.0	3.8125	13	0	0	0	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	0	0	0	0	4.761904761904762	0	0	0	9.523809523809524	0	9.523809523809524	0	0	0	4.761904761904762	0	0	0	0	4.761904761904762	0	0	0	0	14.285714285714286	0	0	0	0	4.761904761904762	0	0	19.047619047619047	4.761904761904762	0	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0	0	0
train_sents_2896.conllu	1	10	10.0	4.375	0	0	0	10.0	20.0	0	0	10.0	0	10.0	0	10.0	20.0	0	0	20.0	0	0.5	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	5.0	6.0	2.7142857142857144	6	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	10.0	0	0	10.0	0	0	20.0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	10.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2897.conllu	1	18	18.0	5.142857142857143	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	0	16.666666666666668	11.11111111111111	22.22222222222222	5.555555555555555	0	16.666666666666668	0	0.5714285714285714	50.0	50.0	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	100.0	0	0	0	0	100.0	0	0	0	100.0	0	0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	4.0	6.0	7.0	2.4615384615384617	7	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	5.555555555555555	11.11111111111111	0	5.555555555555555	0	5.555555555555555	0	0	0	5.555555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	22.22222222222222	5.555555555555555	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2898.conllu	1	25	25.0	3.761904761904762	0	4.0	4.0	12.0	4.0	4.0	0	4.0	0	4.0	28.0	0	16.0	0	0	20.0	0	0.3333333333333333	100.0	0	0	100.0	40.0	0	60.0	0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	5.0	100.0	2.8	0	20.0	40.0	0	20.0	20.0	0	5.0	5.0	10.0	2.75	10	0	0	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	8.0	0	8.0	0	0	12.0	0	0	4.0	0	4.0	0	4.0	4.0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	12.0	0	0	0	0	16.0	4.0	0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2899.conllu	1	39	39.0	3.4827586206896552	5.128205128205129	5.128205128205129	10.256410256410257	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	2.5641025641025643	10.256410256410257	0	25.641025641025642	5.128205128205129	0	12.820512820512821	0	0.4827586206896552	66.66666666666667	33.333333333333336	33.333333333333336	66.66666666666667	60.0	0	20.0	20.0	100.0	0	0	0	100.0	0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	6.0	100.0	3.6	0	0	0	60.0	20.0	20.0	0	5.0	6.5	18.0	3.4285714285714284	18	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	2.5641025641025643	10.256410256410257	0	0	2.5641025641025643	2.5641025641025643	2.5641025641025643	0	0	5.128205128205129	0	2.5641025641025643	0	2.5641025641025643	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	2.5641025641025643	0	5.128205128205129	2.5641025641025643	0	0	5.128205128205129	25.641025641025642	2.5641025641025643	0	2.5641025641025643	20.0	80.0	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2900.conllu	1	14	14.0	4.166666666666667	0	0	7.142857142857143	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	28.571428571428573	0	14.285714285714286	7.142857142857143	0	7.142857142857143	0	0.25	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	7.0	5.0	2.090909090909091	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	7.142857142857143	0	14.285714285714286	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	14.285714285714286	7.142857142857143	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2901.conllu	1	21	21.0	4.611111111111111	4.761904761904762	14.285714285714286	4.761904761904762	9.523809523809524	4.761904761904762	0	0	9.523809523809524	0	4.761904761904762	19.047619047619047	4.761904761904762	14.285714285714286	0	0	9.523809523809524	0	0.3888888888888889	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	100.0	0	0	100.0	50.0	0	50.0	0	0	0	100.0	3.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	7.0	8.0	2.411764705882353	8	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	4.761904761904762	0	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	0	0	4.761904761904762	4.761904761904762	0	0	0	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	9.523809523809524	0	4.761904761904762	4.761904761904762	0	0	9.523809523809524	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2902.conllu	1	34	34.0	3.9375	2.9411764705882355	11.764705882352942	2.9411764705882355	5.882352941176471	5.882352941176471	8.823529411764707	0	23.529411764705884	0	2.9411764705882355	11.764705882352942	2.9411764705882355	5.882352941176471	8.823529411764707	0	5.882352941176471	0	0.40625	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	50.0	0	50.0	3.0	100.0	3.5	0	0	0	50.0	50.0	0	0	6.0	11.333333333333334	12.0	2.870967741935484	12	1.3333333333333333	3	66.66666666666667	33.333333333333336	0	0	0	0	100.0	0.0	0	0	2.9411764705882355	2.9411764705882355	2.9411764705882355	0	2.9411764705882355	0	14.705882352941176	5.882352941176471	0	5.882352941176471	0	0	2.9411764705882355	2.9411764705882355	0	8.823529411764707	0	0	0	0	0	0	0	0	8.823529411764707	11.764705882352942	0	8.823529411764707	0	8.823529411764707	0	0	0	0	0	0	0	5.882352941176471	2.9411764705882355	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2903.conllu	1	9	9.0	3.857142857142857	0	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	11.11111111111111	0	22.22222222222222	0	0	0	0	0.42857142857142855	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	9.0	3.0	1.6666666666666667	3	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	22.22222222222222	11.11111111111111	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2904.conllu	1	40	40.0	4.666666666666667	10.0	7.5	5.0	7.5	10.0	5.0	0	12.5	0	0	15.0	2.5	17.5	0	0	7.5	0	0.45454545454545453	0	100.0	50.0	50.0	66.66666666666667	33.333333333333336	0	0	50.0	0	0	50.0	0	100.0	0	100.0	100.0	0	0	0	33.333333333333336	0	66.66666666666667	6.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	5.0	6.666666666666667	11.0	2.96875	11	1.0	1	100.0	0	0	0	0	0	75.0	25.0	0	0	0	5.0	5.0	0	0	0	7.5	10.0	0	0	0	0	12.5	7.5	0	5.0	0	0	2.5	0	0	0	0	0	0	2.5	0	5.0	0	10.0	0	0	0	2.5	0	0	5.0	17.5	2.5	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2905.conllu	1	13	13.0	3.3636363636363638	0	0	7.6923076923076925	15.384615384615385	0	15.384615384615385	0	15.384615384615385	0	7.6923076923076925	15.384615384615385	0	15.384615384615385	0	0	7.6923076923076925	0	0.36363636363636365	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	50.0	0	50.0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	6.5	6.0	2.4	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	15.384615384615385	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	0	0	15.384615384615385	7.6923076923076925	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2906.conllu	1	9	9.0	4.333333333333333	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	22.22222222222222	0	33.333333333333336	0	0	11.11111111111111	0	0.3333333333333333	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	9.0	4.0	2.0	4	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	33.333333333333336	11.11111111111111	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2907.conllu	1	14	14.0	4.0	0	0	0	7.142857142857143	0	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	14.285714285714286	42.857142857142854	0	0	14.285714285714286	0	0.625	100.0	0	0	100.0	50.0	50.0	0	0	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	3.0	100.0	1.5	0	50.0	50.0	0	0	0	0	2.0	4.666666666666667	5.0	2.5714285714285716	5	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	14.285714285714286	0	0	0	7.142857142857143	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	42.857142857142854	7.142857142857143	0	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0	0
train_sents_2908.conllu	1	14	14.0	4.166666666666667	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	7.142857142857143	28.571428571428573	7.142857142857143	14.285714285714286	7.142857142857143	0	21.428571428571427	0	0.4166666666666667	50.0	50.0	0	100.0	66.66666666666667	0	33.333333333333336	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.6666666666666665	0	0	0	66.66666666666667	0	33.333333333333336	0	3.0	4.666666666666667	6.0	2.0	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	21.428571428571427	0	0	0	0	14.285714285714286	7.142857142857143	0	14.285714285714286	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2909.conllu	1	14	14.0	4.833333333333333	0	7.142857142857143	7.142857142857143	14.285714285714286	0	0	0	7.142857142857143	0	0	14.285714285714286	14.285714285714286	14.285714285714286	7.142857142857143	0	14.285714285714286	0	0.5	50.0	50.0	0	100.0	50.0	0	0	50.0	100.0	0	0	0	50.0	50.0	0	100.0	100.0	0	0	0	50.0	0	50.0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	3.0	7.0	5.0	2.3636363636363638	5	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	0	0	14.285714285714286	7.142857142857143	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2910.conllu	1	11	11.0	3.2222222222222223	0	0	0	0	0	0	0	0	0	9.090909090909092	45.45454545454545	0	18.181818181818183	0	0	27.272727272727273	0	0.3333333333333333	0	100.0	0	100.0	100.0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	3.0	3.6666666666666665	4.0	1.75	4	0	0	0	0	0	0	50.0	50.0	100.0	0.0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.272727272727273	0	0	18.181818181818183	0	0	0	0	18.181818181818183	9.090909090909092	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2911.conllu	1	14	14.0	4.083333333333333	7.142857142857143	0	0	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	21.428571428571427	0	14.285714285714286	0	0	21.428571428571427	0	0.4166666666666667	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	50.0	0	50.0	0	100.0	0	0	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	3.0	4.666666666666667	7.0	2.0	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	7.142857142857143	0	0	0	7.142857142857143	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	0	21.428571428571427	0	0	0	0	14.285714285714286	7.142857142857143	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2912.conllu	1	8	8.0	3.5714285714285716	0	12.5	0	0	0	0	0	0	0	12.5	25.0	0	12.5	12.5	0	25.0	0	0.2857142857142857	100.0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	4.0	4.0	2.0	1.5	2	0	0	0	0	0	0	0.0	100.0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	12.5	12.5	0	0	0	12.5	12.5	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2913.conllu	1	15	15.0	4.0	6.666666666666667	0	13.333333333333334	13.333333333333334	0	13.333333333333334	0	13.333333333333334	0	0	6.666666666666667	6.666666666666667	20.0	0	0	6.666666666666667	0	0.5833333333333334	100.0	0	0	0	0	0	0	100.0	0	0	0	0	50.0	50.0	0	100.0	100.0	0	0	0	50.0	0	50.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	7.5	6.0	2.727272727272727	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	13.333333333333334	6.666666666666667	0	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	0	13.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	13.333333333333334	0	0	6.666666666666667	0	0	0	6.666666666666667	20.0	6.666666666666667	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2914.conllu	1	18	18.0	4.333333333333333	5.555555555555555	11.11111111111111	11.11111111111111	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	16.666666666666668	5.555555555555555	16.666666666666668	0	0	16.666666666666668	0	0.5333333333333333	100.0	0	0	100.0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	3.0	100.0	3.0	0	33.333333333333336	33.333333333333336	0	0	0	33.333333333333336	4.0	6.0	7.0	2.4285714285714284	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	11.11111111111111	5.555555555555555	0	5.555555555555555	0	11.11111111111111	5.555555555555555	0	0	0	0	5.555555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	0	0	11.11111111111111	11.11111111111111	0	0	0	16.666666666666668	5.555555555555555	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2915.conllu	1	10	10.0	3.625	0	10.0	10.0	10.0	0	10.0	0	0	0	10.0	20.0	0	20.0	0	0	10.0	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	10.0	4.0	2.0	4	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	10.0	0	0	10.0	0	10.0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	10.0	0	0	0	20.0	10.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2916.conllu	1	21	21.0	3.8	0	4.761904761904762	0	9.523809523809524	0	4.761904761904762	0	4.761904761904762	0	0	28.571428571428573	0	28.571428571428573	0	0	19.047619047619047	0	0.3333333333333333	33.333333333333336	66.66666666666667	0	100.0	75.0	25.0	0	0	66.66666666666667	0	0	33.333333333333336	50.0	50.0	0	100.0	50.0	0	0	50.0	100.0	0	0	4.0	100.0	2.5	0	0	75.0	0	25.0	0	0	3.0	5.25	14.0	3.0	14	0	0	0	0	0	0	50.0	50.0	100.0	0.0	0	0	0	0	0	0	9.523809523809524	0	4.761904761904762	0	0	14.285714285714286	0	0	0	0	0	4.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	19.047619047619047	0	0	9.523809523809524	4.761904761904762	0	0	0	28.571428571428573	4.761904761904762	0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0	0
train_sents_2917.conllu	1	8	8.0	4.333333333333333	12.5	0	0	12.5	0	0	0	12.5	12.5	12.5	0	0	25.0	0	0	12.5	0	0.5	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	8.0	3.0	1.8	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	12.5	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	0	0	0	0	25.0	12.5	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2918.conllu	1	7	7.0	5.166666666666667	28.571428571428573	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	3.0	1.8	3	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2919.conllu	1	17	17.0	3.4	0	0	0	5.882352941176471	0	0	0	0	0	5.882352941176471	23.529411764705884	5.882352941176471	41.1764705882353	0	0	17.647058823529413	0	0.4	50.0	50.0	0	100.0	33.333333333333336	0	33.333333333333336	33.333333333333336	100.0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	100.0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	3.0	5.666666666666667	5.0	2.111111111111111	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	11.764705882352942	0	0	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	0	11.764705882352942	0	0	5.882352941176471	0	0	0	0	41.1764705882353	5.882352941176471	0	5.882352941176471	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2920.conllu	1	9	9.0	3.7142857142857144	0	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	0	0	33.333333333333336	0	22.22222222222222	0	0	11.11111111111111	0	0.2857142857142857	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	9.0	3.0	2.0	3	0	0	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	22.22222222222222	11.11111111111111	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2921.conllu	1	10	10.0	4.571428571428571	0	0	10.0	10.0	0	0	0	0	0	10.0	10.0	20.0	30.0	0	0	10.0	0	0.5714285714285714	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	10.0	4.0	1.8333333333333333	4	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	20.0	0	0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	0	0	0	0	30.0	10.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
train_sents_2922.conllu	1	17	17.0	4.866666666666666	5.882352941176471	5.882352941176471	11.764705882352942	11.764705882352942	0	11.764705882352942	0	5.882352941176471	0	0	11.764705882352942	5.882352941176471	11.764705882352942	11.764705882352942	0	5.882352941176471	0	0.4	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	5.666666666666667	6.0	2.2857142857142856	6	0	0	0	0	0	0	0	0	100.0	0.0	0	0	11.764705882352942	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	0	0	11.764705882352942	0	11.764705882352942	0	0	0	0	0	0	0	0	11.764705882352942	0	0	0	0	17.647058823529413	0	0	0	5.882352941176471	0	0	0	11.764705882352942	5.882352941176471	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
train_sents_2923.conllu	1	21	21.0	3.125	9.523809523809524	4.761904761904762	4.761904761904762	9.523809523809524	4.761904761904762	4.761904761904762	0	14.285714285714286	0	9.523809523809524	9.523809523809524	0	23.80952380952381	0	0	4.761904761904762	0	0.4375	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	0	0	100.0	100.0	0	0	0	50.0	0	50.0	2.0	0.0	3.0	0	0	0	100.0	0	0	0	3.0	10.5	8.0	3.2	8	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0	0	0	0	0	0	0	0	4.761904761904762	0	0	0	9.523809523809524	0	0	0	0	0	0	4.761904761904762	23.80952380952381	4.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0
